,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
343,24.0,11.0,10.0,18.0,8.0,15.0,68800
344,10.0,23.0,13.0,14.0,19.0,23.0,69000
345,13.0,12.0,15.0,12.0,9.0,12.0,69200
346,13.0,11.0,12.0,18.0,11.0,9.0,69400
347,14.0,14.0,12.0,11.0,15.0,15.0,69600
348,20.0,11.0,14.0,10.0,13.0,10.0,69800
349,16.0,9.0,12.0,19.0,19.0,17.0,70000
350,19.0,14.0,11.0,23.0,10.0,12.0,70200
351,15.0,14.0,20.0,12.0,9.0,9.0,70400
352,10.0,20.0,9.0,11.0,14.0,12.0,70600
353,12.0,27.0,12.0,21.0,13.0,10.0,70800
354,18.0,13.0,9.0,9.0,12.0,12.0,71000
355,16.0,20.0,9.0,11.0,16.0,12.0,71200
356,20.0,11.0,14.0,10.0,16.0,11.0,71400
357,15.0,15.0,11.0,12.0,18.0,10.0,71600
358,10.0,17.0,20.0,12.0,11.0,13.0,71800
359,24.0,9.0,10.0,12.0,11.0,12.0,72000
360,15.0,10.0,21.0,11.0,9.0,12.0,72200
361,16.0,11.0,16.0,12.0,25.0,13.0,72400
362,12.0,16.0,13.0,10.0,11.0,13.0,72600
363,11.0,18.0,14.0,15.0,19.0,10.0,72800
364,23.0,14.0,21.0,11.0,14.0,9.0,73000
365,11.0,15.0,11.0,12.0,12.0,11.0,73200
366,34.0,15.0,10.0,19.0,16.0,14.0,73400
367,15.0,17.0,26.0,9.0,14.0,11.0,73600
368,11.0,14.0,10.0,18.0,17.0,13.0,73800
369,8.0,19.0,22.0,9.0,10.0,19.0,74000
370,15.0,18.0,9.0,11.0,12.0,13.0,74200
371,14.0,13.0,9.0,14.0,11.0,14.0,74400
372,10.0,15.0,9.0,13.0,10.0,11.0,74600
373,9.0,14.0,19.0,19.0,13.0,16.0,74800
374,12.0,10.0,12.0,10.0,14.0,14.0,75000
375,11.0,10.0,9.0,22.0,11.0,10.0,75200
376,11.0,9.0,15.0,9.0,13.0,14.0,75400
377,29.0,12.0,9.0,20.0,11.0,11.0,75600
378,10.0,17.0,15.0,13.0,10.0,16.0,75800
379,10.0,32.0,13.0,15.0,13.0,12.0,76000
380,11.0,9.0,16.0,11.0,10.0,12.0,76200
381,15.0,21.0,11.0,13.0,29.0,33.0,76400
382,9.0,15.0,9.0,12.0,13.0,13.0,76600
383,12.0,12.0,11.0,22.0,14.0,14.0,76800
384,23.0,24.0,13.0,12.0,25.0,11.0,77000
385,12.0,11.0,11.0,17.0,11.0,18.0,77200
386,9.0,34.0,19.0,13.0,13.0,20.0,77400
387,14.0,9.0,15.0,10.0,16.0,19.0,77600
388,10.0,17.0,13.0,13.0,12.0,11.0,77800
389,13.0,9.0,11.0,13.0,23.0,20.0,78000
390,11.0,16.0,20.0,11.0,13.0,12.0,78200
391,9.0,9.0,17.0,10.0,14.0,18.0,78400
392,14.0,12.0,15.0,9.0,12.0,11.0,78600
393,11.0,14.0,14.0,13.0,25.0,11.0,78800
394,14.0,12.0,16.0,10.0,10.0,13.0,79000
395,11.0,12.0,11.0,13.0,16.0,20.0,79200
396,14.0,11.0,10.0,16.0,18.0,10.0,79400
397,13.0,13.0,20.0,28.0,8.0,14.0,79600
398,13.0,9.0,14.0,16.0,14.0,23.0,79800
399,18.0,11.0,14.0,16.0,10.0,10.0,80000
400,14.0,17.0,20.0,17.0,20.0,12.0,80200
401,13.0,8.0,12.0,12.0,13.0,13.0,80400
402,18.0,26.0,11.0,11.0,21.0,12.0,80600
403,17.0,14.0,25.0,14.0,24.0,23.0,80800
404,12.0,18.0,25.0,11.0,15.0,13.0,81000
405,10.0,11.0,12.0,9.0,13.0,15.0,81200
406,16.0,18.0,9.0,10.0,11.0,18.0,81400
407,11.0,9.0,12.0,14.0,17.0,11.0,81600
408,12.0,16.0,11.0,10.0,20.0,13.0,81800
409,9.0,19.0,17.0,15.0,18.0,10.0,82000
410,31.0,13.0,13.0,18.0,25.0,13.0,82200
411,9.0,12.0,11.0,17.0,17.0,10.0,82400
412,16.0,9.0,12.0,18.0,10.0,14.0,82600
413,12.0,13.0,10.0,13.0,15.0,19.0,82800
414,15.0,13.0,11.0,14.0,10.0,14.0,83000
415,17.0,12.0,11.0,12.0,25.0,15.0,83200
416,15.0,17.0,11.0,12.0,38.0,14.0,83400
417,12.0,10.0,12.0,9.0,10.0,15.0,83600
418,10.0,12.0,16.0,12.0,14.0,11.0,83800
419,20.0,17.0,8.0,10.0,9.0,17.0,84000
420,12.0,11.0,10.0,10.0,15.0,28.0,84200
421,10.0,15.0,11.0,15.0,11.0,20.0,84400
422,17.0,19.0,12.0,20.0,16.0,24.0,84600
423,13.0,35.0,12.0,11.0,11.0,12.0,84800
424,24.0,10.0,12.0,13.0,11.0,16.0,85000
425,12.0,12.0,10.0,27.0,12.0,11.0,85200
426,9.0,14.0,17.0,15.0,19.0,12.0,85400
427,12.0,11.0,11.0,9.0,12.0,12.0,85600
428,15.0,16.0,9.0,11.0,14.0,10.0,85800
429,14.0,22.0,13.0,11.0,17.0,12.0,86000
430,15.0,12.0,21.0,11.0,9.0,11.0,86200
431,17.0,9.0,10.0,18.0,15.0,26.0,86400
432,12.0,22.0,26.0,11.0,16.0,12.0,86600
433,9.0,15.0,11.0,10.0,18.0,13.0,86800
434,15.0,15.0,27.0,11.0,29.0,21.0,87000
435,11.0,10.0,10.0,14.0,12.0,14.0,87200
436,10.0,17.0,14.0,13.0,19.0,11.0,87400
437,11.0,10.0,17.0,23.0,16.0,10.0,87600
438,24.0,18.0,16.0,14.0,14.0,18.0,87800
439,10.0,9.0,14.0,14.0,13.0,12.0,88000
440,9.0,12.0,11.0,11.0,12.0,12.0,88200
441,10.0,13.0,15.0,19.0,18.0,13.0,88400
442,14.0,9.0,12.0,11.0,11.0,19.0,88600
443,11.0,14.0,15.0,14.0,18.0,21.0,88800
444,12.0,21.0,14.0,9.0,12.0,10.0,89000
445,9.0,10.0,29.0,17.0,13.0,14.0,89200
446,11.0,15.0,10.0,9.0,20.0,11.0,89400
447,19.0,17.0,10.0,10.0,10.0,16.0,89600
448,11.0,11.0,13.0,12.0,22.0,13.0,89800
449,11.0,13.0,15.0,20.0,17.0,14.0,90000
450,13.0,11.0,11.0,15.0,12.0,14.0,90200
451,15.0,14.0,16.0,21.0,10.0,11.0,90400
452,10.0,17.0,12.0,10.0,13.0,11.0,90600
453,15.0,12.0,32.0,14.0,14.0,11.0,90800
454,13.0,14.0,23.0,11.0,12.0,10.0,91000
455,16.0,23.0,28.0,10.0,12.0,12.0,91200
456,11.0,16.0,12.0,14.0,16.0,11.0,91400
457,15.0,9.0,22.0,14.0,16.0,11.0,91600
458,8.0,10.0,14.0,10.0,9.0,12.0,91800
459,11.0,11.0,9.0,13.0,16.0,14.0,92000
460,12.0,11.0,15.0,12.0,10.0,11.0,92200
461,12.0,23.0,8.0,9.0,12.0,11.0,92400
462,9.0,12.0,12.0,12.0,11.0,9.0,92600
463,23.0,16.0,17.0,9.0,13.0,23.0,92800
464,12.0,12.0,15.0,13.0,13.0,14.0,93000
465,20.0,13.0,9.0,10.0,23.0,11.0,93200
466,11.0,28.0,19.0,15.0,9.0,10.0,93400
467,17.0,11.0,11.0,13.0,17.0,9.0,93600
468,12.0,27.0,10.0,15.0,10.0,13.0,93800
469,10.0,11.0,14.0,12.0,11.0,10.0,94000
470,16.0,14.0,12.0,9.0,18.0,16.0,94200
471,15.0,13.0,14.0,18.0,11.0,15.0,94400
472,12.0,24.0,9.0,14.0,11.0,12.0,94600
473,10.0,21.0,15.0,10.0,10.0,11.0,94800
474,10.0,12.0,10.0,12.0,18.0,27.0,95000
